generation,N_shifts,logPrior,logLik,eventRate,acceptRate
29500000,170,1371.49,-452.576,157.558,0.232
29550000,135,1065.36,-499.202,106.552,0.223
29600000,119,940.589,-453.986,92.2154,0.262
29650000,134,1044.96,-497.419,128.124,0.208
29700000,111,893.304,-456.486,109.872,0.231
29750000,109,879.972,-456.464,97.328,0.232
29800000,144,1157.25,-498.554,110.255,0.232
29850000,135,1090.03,-461.803,130.215,0.215
29900000,165,1317.33,-550.026,160.201,0.262
29950000,143,1161.92,-514.215,110.576,0.257
30000000,147,1176.45,-527.309,115.817,0.256
30050000,125,990.343,-509.019,109.009,0.24
30100000,118,923.838,-536.443,89.2223,0.238
30150000,132,1067.04,-578.686,114.754,0.233
30200000,133,1071.81,-502.558,118.303,0.213
30250000,124,986.211,-434.481,107.636,0.22
30300000,127,1026.33,-429.23,94.5854,0.23
30350000,104,844.074,-486.871,88.8893,0.224
30400000,122,983.605,-497.728,99.8563,0.232
30450000,119,950.423,-538.657,114.588,0.265
30500000,138,1124.03,-517.327,124.115,0.232
30550000,146,1176.01,-473.682,145.781,0.234
30600000,144,1152.1,-387.92,117.498,0.214
30650000,150,1224.88,-416.194,144.101,0.24
30700000,121,973.868,-400.556,94.4617,0.22
30750000,115,906.617,-450.893,86.1547,0.252
30800000,130,1038.64,-536.877,107.904,0.23
30850000,177,1408.34,-507.634,159.962,0.233
30900000,141,1128.56,-500.587,135.113,0.235
30950000,128,1016.2,-536.878,129.708,0.215
31000000,115,918.982,-532.978,113.659,0.241
31050000,130,1040.57,-483.801,130.874,0.209
31100000,134,1077.35,-529.484,112.488,0.221
31150000,151,1217.85,-560.373,154.219,0.232
31200000,149,1208.8,-584.637,125.961,0.242
31250000,137,1072.79,-582.045,114.516,0.256
31300000,142,1131.16,-549.857,117.098,0.26
31350000,125,980.508,-595.698,136.293,0.24
31400000,146,1169.06,-510.83,142.206,0.249
31450000,110,882.156,-508.409,100.944,0.245
31500000,125,990.559,-565.436,85.0722,0.238
31550000,144,1148.45,-572.474,128.054,0.224
31600000,130,1060.5,-647.279,112.251,0.248
31650000,150,1215.7,-470.247,148.256,0.23
31700000,175,1411.31,-565.391,163.279,0.244
31750000,145,1149.83,-604.622,123.083,0.226
31800000,175,1391.23,-492.169,152.225,0.214
31850000,164,1309.23,-510.572,138.973,0.242
31900000,152,1202.26,-436.322,137.142,0.256
31950000,176,1411.95,-437.057,173.346,0.238
32000000,139,1133.91,-463.69,122.224,0.243
32050000,152,1216.48,-458.894,134.27,0.242
32100000,130,1035.51,-476.036,133.102,0.221
32150000,116,921.225,-563.82,101.517,0.232
32200000,122,968.895,-576.986,99.7289,0.242
32250000,118,921.621,-621.793,127.514,0.24
32300000,104,819.238,-579.337,116.719,0.241
32350000,151,1191.85,-600.241,134.525,0.243
32400000,106,860.416,-593.92,100.491,0.247
32450000,141,1109.88,-566.075,147.187,0.214
32500000,153,1234.59,-487.656,147.864,0.243
32550000,152,1230.05,-482.408,130.085,0.251
32600000,154,1240.65,-471.265,136.092,0.219
32650000,153,1222.02,-470.444,152.125,0.226
32700000,109,862.406,-487.23,93.9236,0.224
32750000,132,1036.75,-532.038,129.153,0.236
32800000,153,1214.02,-488.379,110.939,0.227
32850000,132,1034.25,-491.436,115.859,0.235
32900000,121,972.742,-465.335,105.105,0.226
32950000,156,1251.88,-450.792,166.55,0.226
33000000,153,1236.93,-378.837,135.627,0.232
33050000,161,1300.52,-407.609,130.108,0.242
33100000,142,1140.05,-499.018,133.782,0.237
33150000,128,1045.08,-523.979,110.034,0.234
33200000,98,779.501,-574.531,64.1088,0.248
33250000,126,1005.7,-611.078,109.252,0.253
33300000,132,1045.05,-528.097,128.95,0.231
33350000,147,1157.79,-607.185,124.967,0.24
33400000,128,1031.62,-528.358,123.343,0.232
33450000,134,1075.76,-557.985,133.982,0.247
33500000,109,867.093,-603.781,102.557,0.229
33550000,120,934.926,-512.18,126.539,0.211
33600000,171,1345.11,-604.136,181.238,0.231
33650000,143,1140.54,-554.574,131.917,0.227
33700000,144,1142.4,-515.762,147.472,0.227
33750000,150,1189.86,-483.223,150.547,0.243
33800000,162,1299.45,-447.748,135.426,0.221
33850000,184,1453.36,-527.94,177.087,0.239
33900000,148,1160.33,-471.343,134.325,0.226
33950000,116,893.362,-504.238,127.773,0.222
34000000,104,827.301,-544.008,92.4552,0.251
34050000,129,1022.37,-504.961,111.197,0.224
34100000,112,885.168,-561.632,106.146,0.238
34150000,128,1039.09,-578.598,127.304,0.256
34200000,119,941.427,-563.829,116.331,0.254
34250000,85,675.223,-578.768,88.3628,0.234
34300000,99,793.643,-618.824,91.6882,0.241
34350000,102,821.346,-615.38,75.9088,0.262
34400000,128,1037.81,-582.499,114.709,0.244
34450000,118,950.03,-602.468,111.03,0.243
34500000,109,875.539,-518.661,104.679,0.229
34550000,121,961.291,-599.99,106.257,0.221
34600000,123,979.29,-602.472,108.145,0.262
34650000,107,875.35,-553.216,80.4262,0.228
34700000,92,721.974,-510.879,80.5762,0.238
34750000,106,822.397,-531.925,93.4269,0.241
34800000,113,904.787,-503.624,104.132,0.251
34850000,144,1146.44,-514.582,157.141,0.218
34900000,131,1055.12,-539.761,107.246,0.237
34950000,178,1427.21,-500.364,176.662,0.228
35000000,119,952.645,-481.585,98.5094,0.233
35050000,137,1090.27,-523.974,127.975,0.234
35100000,131,1046.21,-514.492,116.644,0.24
35150000,126,1002.85,-471.045,105.231,0.22
35200000,155,1240.49,-570.971,142.561,0.257
35250000,131,1052.81,-581.626,118.981,0.254
35300000,127,1003.47,-569.594,117.347,0.234
35350000,103,819.444,-555.633,87.4913,0.224
35400000,141,1112.95,-555.202,123.394,0.227
35450000,149,1206.71,-518.968,117.388,0.233
35500000,155,1226.66,-533.344,139.101,0.25
35550000,128,1023.34,-527.759,121.417,0.234
35600000,113,896.217,-473.278,107.91,0.233
35650000,152,1221.13,-542.967,137.041,0.242
35700000,143,1132.19,-533.771,140.112,0.233
35750000,143,1146.9,-531.791,128.442,0.251
35800000,120,968.118,-545.706,113,0.25
35850000,95,739.347,-538.515,90.4251,0.223
35900000,109,858.485,-568.933,79.9599,0.23
35950000,91,723.272,-485.219,99.2199,0.225
36000000,126,1027.14,-566.861,115.601,0.224
36050000,112,902.718,-550.468,96.2284,0.243
36100000,116,927.313,-522.869,113.449,0.221
36150000,115,913.756,-534.424,86.6913,0.224
36200000,132,1072.15,-565.962,127.456,0.253
36250000,119,943.019,-515.118,129.974,0.223
36300000,136,1098.16,-486.916,127.805,0.229
36350000,116,938.645,-539.528,86.3916,0.239
36400000,103,815.793,-569.763,94.6559,0.223
36450000,142,1122.46,-516.096,138.823,0.251
36500000,112,866.33,-478.02,90.4171,0.236
36550000,137,1076.05,-517.015,116.97,0.227
36600000,108,842.614,-517.986,101.11,0.24
36650000,115,909.494,-549.299,111.52,0.228
36700000,101,800.452,-544.862,94.122,0.243
36750000,119,956.438,-465.281,113.713,0.262
36800000,151,1195.93,-557.641,134.599,0.244
36850000,140,1119.18,-506.066,131.563,0.257
36900000,153,1215.9,-521.935,131.128,0.239
36950000,120,989.096,-543.284,86.3831,0.249
37000000,152,1210.9,-517.653,152.693,0.232
37050000,142,1125.67,-516.044,120.943,0.205
37100000,135,1076.44,-505.094,130.391,0.238
37150000,145,1146.29,-565.878,136.841,0.219
37200000,134,1090.4,-514.475,112.276,0.222
37250000,107,837.778,-536.073,98.9517,0.242
37300000,94,733.27,-575.196,104.241,0.215
37350000,103,840.391,-566.131,81.2547,0.244
37400000,121,965.486,-530.941,98.802,0.212
37450000,131,1067.79,-512.673,108.425,0.231
37500000,127,1029.62,-549.443,127.727,0.252
37550000,109,880.399,-500.89,95.5701,0.232
37600000,92,720.15,-570.489,82.7632,0.241
37650000,92,743.187,-481.965,83.6661,0.23
37700000,106,850.799,-523.737,98.0561,0.234
37750000,135,1080.16,-581.697,132.307,0.256
37800000,114,928.525,-490.63,111.361,0.219
37850000,98,788.247,-519.665,92.448,0.245
37900000,112,870.88,-551.816,112.194,0.238
37950000,116,932.613,-523.355,86.936,0.236
38000000,148,1192.52,-608.064,133.504,0.241
38050000,125,994.945,-585.203,113.431,0.242
38100000,160,1290.83,-561.437,146.97,0.239
38150000,124,983.716,-452.511,108.449,0.239
38200000,142,1152.75,-510.716,130.994,0.227
38250000,130,1027.6,-469.424,109.327,0.224
38300000,153,1208.95,-524.911,145.683,0.237
38350000,104,829.438,-514.655,88.3178,0.228
38400000,109,854.668,-558,97.4878,0.238
38450000,117,928.927,-494.175,96.2192,0.235
38500000,116,930.846,-609.008,98.5273,0.229
38550000,114,902.72,-622.803,114.369,0.223
38600000,94,763.589,-550.97,86.3484,0.246
38650000,100,810.675,-647.56,85.7952,0.264
38700000,96,770.76,-603.183,94.0588,0.25
38750000,99,811.474,-564.119,93.1119,0.222
38800000,77,602.623,-581.411,84.4193,0.248
38850000,89,707.137,-603.831,67.9994,0.238
38900000,103,815.821,-635.968,95.6551,0.234
38950000,116,912.269,-598.95,115.348,0.243
39000000,111,892.949,-668.105,96.8772,0.253
39050000,119,942.13,-635.599,100.097,0.226
39100000,135,1081.1,-577.731,121.511,0.249
39150000,151,1226.33,-537.531,117.462,0.256
39200000,126,1001.44,-531.08,94.756,0.241
39250000,120,957.335,-490.853,83.6425,0.26
39300000,154,1213.36,-525.242,130.408,0.236
39350000,118,937.07,-525.864,123.311,0.262
39400000,98,775.619,-517.782,88.8627,0.242
39450000,95,762.104,-521.817,80.1652,0.23
39500000,119,965.562,-500.268,116.988,0.229
39550000,143,1154.78,-563.688,131.524,0.233
39600000,111,890.864,-515.305,103.199,0.22
39650000,132,1040.82,-547.69,135.16,0.252
39700000,123,990.779,-472.892,122.892,0.248
39750000,93,737.166,-547.161,72.5239,0.221
39800000,103,826.612,-566.797,97.3165,0.226
39850000,139,1135.38,-552.838,135.286,0.233
39900000,140,1130.25,-529.89,121.316,0.242
39950000,147,1195.1,-457.344,131.222,0.235
40000000,147,1171.03,-484.08,125.319,0.237
40050000,148,1171.25,-472.482,131.748,0.222
40100000,131,1036.92,-504.528,114.578,0.233
40150000,129,1037.86,-494.393,112.069,0.229
40200000,144,1146.51,-577.474,134.947,0.232
40250000,130,1021.77,-581.067,124.786,0.22
40300000,106,833.157,-529.61,94.2882,0.235
40350000,94,754.306,-526.424,79.7831,0.235
40400000,126,1010.12,-496.357,108.478,0.241
40450000,116,936.184,-540.941,97.0988,0.24
40500000,105,820.812,-481.256,105.824,0.223
40550000,89,706.214,-505.425,74.2236,0.236
40600000,118,928.013,-532.984,102.419,0.238
40650000,132,1057.03,-542.586,111.936,0.214
40700000,155,1262.41,-521.599,121.213,0.228
40750000,125,1019.3,-458.649,122.343,0.237
40800000,126,1027.22,-481.649,117.053,0.246
40850000,136,1087.45,-433.696,127.894,0.257
40900000,178,1461.75,-479.855,171.77,0.238
40950000,153,1237.92,-420.27,142.711,0.239
41000000,161,1300.59,-466.564,134.335,0.226
41050000,145,1146.23,-463.156,148.702,0.223
41100000,179,1457.8,-537.882,156.871,0.244
41150000,140,1119.12,-536.289,126.342,0.221
41200000,149,1213.59,-491.357,150.452,0.233
41250000,129,1057.14,-511.052,110.798,0.231
41300000,114,908.568,-450.473,97.5868,0.225
41350000,162,1319.66,-433.461,147.525,0.229
41400000,168,1374.45,-495.816,139.017,0.265
41450000,149,1199,-474.971,133.265,0.214
41500000,151,1217.97,-489.417,131.148,0.25
41550000,122,990.055,-509.934,125.029,0.231
41600000,102,812.321,-554.149,98.1246,0.24
41650000,100,803.545,-548.969,78.3368,0.219
41700000,132,1066.04,-540.52,115.705,0.219
41750000,122,981.169,-605.985,100.305,0.242
41800000,136,1079.72,-592.504,130.527,0.269
41850000,129,1044.85,-633.683,103.788,0.203
41900000,130,1044.25,-626.295,110.957,0.278
41950000,145,1150.89,-641.627,142.449,0.227
42000000,98,771.139,-581.282,90.2573,0.227
42050000,115,905.824,-481.192,98.9189,0.24
42100000,99,785.891,-516.228,91.9511,0.25
42150000,140,1118.98,-527.34,140.717,0.235
42200000,144,1158.61,-501.724,126.043,0.219
42250000,138,1096.72,-532.152,129.09,0.225
42300000,139,1097.51,-587.203,128.562,0.243
42350000,135,1063.87,-528.681,148.156,0.247
42400000,108,854.115,-546.358,88.68,0.235
42450000,139,1128.8,-484.185,117.025,0.254
42500000,146,1164.4,-516.622,127.617,0.214
42550000,118,928.483,-491.877,111.942,0.234
42600000,149,1197.3,-571.473,154.739,0.229
42650000,129,1014.45,-518.58,107.427,0.243
42700000,172,1406.66,-588.034,144.163,0.246
42750000,137,1089.13,-483.741,130.042,0.232
42800000,143,1132.39,-439.752,146.165,0.228
42850000,160,1278.36,-487.159,135.613,0.238
42900000,139,1104.03,-503.145,122.074,0.234
42950000,133,1073.32,-479.906,132.465,0.241
43000000,127,1007.87,-488.527,108.912,0.202
43050000,143,1152.44,-451.947,112.967,0.252
43100000,127,1017.58,-459.02,116.027,0.241
43150000,134,1084.41,-454.971,117.067,0.231
43200000,131,1052.81,-525.494,117.573,0.239
43250000,114,922.499,-475.492,90.0814,0.233
43300000,132,1054.18,-513.252,137.99,0.219
43350000,146,1172.92,-530.934,143.268,0.225
43400000,147,1172.66,-482.139,152.91,0.239
43450000,128,1045.28,-522.346,120.167,0.248
43500000,115,927.303,-579.129,117.079,0.214
43550000,152,1219.33,-534.202,145.322,0.248
43600000,155,1249.25,-512.46,141.843,0.232
43650000,142,1142.53,-544.549,123.998,0.234
43700000,149,1188.72,-518.63,137.037,0.238
43750000,168,1349.17,-473.046,164.586,0.238
43800000,138,1117.92,-454.22,119.13,0.236
43850000,108,862.101,-533.802,114.433,0.222
43900000,105,858.277,-564.308,106.059,0.239
43950000,122,990.98,-571.661,116.593,0.243
44000000,126,1005.4,-533.633,112.595,0.258
44050000,94,754.263,-560.041,81.3325,0.249
44100000,98,776.773,-522.771,109.179,0.25
44150000,128,1026.83,-523.277,103.53,0.223
44200000,107,873.628,-548.136,90.1146,0.238
44250000,116,952.462,-518.624,91.4612,0.239
44300000,124,1009.87,-559.403,104.851,0.238
44350000,119,963.449,-515.161,90.6022,0.244
44400000,119,975.811,-584.704,118.807,0.222
44450000,109,883.361,-514.762,105.404,0.234
44500000,82,642.554,-542.859,73.2164,0.235
44550000,139,1123.07,-520.382,122.695,0.222
44600000,107,861.039,-558.882,95.2805,0.237
44650000,96,762.933,-488.795,75.7099,0.239
44700000,109,882.157,-576.809,90.5559,0.244
44750000,109,843.757,-534.314,122.728,0.248
44800000,112,879.041,-558.712,100.398,0.238
44850000,106,835.688,-630.55,91.0265,0.248
44900000,138,1083.01,-572.825,117.856,0.239
44950000,139,1105.79,-548.635,126.442,0.23
45000000,124,992.194,-578.321,110.442,0.272
45050000,89,699.025,-612.915,83.1788,0.236
45100000,112,894.867,-628.377,111.277,0.205
45150000,123,967.671,-593.065,118.895,0.252
45200000,140,1133.34,-556.431,133.108,0.243
45250000,125,1001.83,-492.183,113.585,0.215
45300000,150,1222.89,-472.921,135.557,0.224
45350000,126,1005.79,-482.965,123.955,0.236
45400000,120,952.483,-527.571,120.881,0.229
45450000,136,1094.58,-536.158,137.545,0.234
45500000,137,1101.09,-470.304,141.978,0.221
45550000,149,1179.8,-445.641,133.694,0.249
45600000,150,1211.51,-499.454,154.872,0.23
45650000,117,915.61,-517.105,98.0764,0.22
45700000,125,1001.51,-501.82,128.831,0.224
45750000,113,864.56,-458.322,109.807,0.23
45800000,153,1231.24,-507.237,147.931,0.229
45850000,155,1259.06,-463.258,120.005,0.238
45900000,167,1320.83,-513.159,180.733,0.23
45950000,152,1251.2,-483.064,124.203,0.214
46000000,123,977.678,-511.781,111.135,0.228
46050000,135,1091.87,-511.751,133.344,0.238
46100000,117,938.46,-597.064,99.3097,0.252
46150000,127,1013.67,-577.98,108.4,0.252
46200000,134,1074.94,-558.222,116.178,0.227
46250000,110,890.697,-562.901,103.64,0.231
46300000,112,879.533,-573.985,110.26,0.262
46350000,135,1097.19,-567.997,127.005,0.249
46400000,113,905.241,-516.718,94.0499,0.249
46450000,153,1216.56,-465.927,144.302,0.24
46500000,164,1308.34,-465.515,172.265,0.221
46550000,123,974.465,-502.203,145.719,0.234
46600000,133,1064.25,-540.839,125.857,0.237
46650000,130,1036.03,-546.569,128.791,0.253
46700000,115,929.247,-517.088,107.974,0.251
46750000,104,824.731,-574.518,103.735,0.247
46800000,112,887.756,-552.758,114.364,0.212
46850000,130,1067.27,-516.561,112.672,0.205
46900000,119,960.982,-512.051,110.018,0.258
46950000,141,1142.79,-614.633,115.59,0.249
47000000,101,800.912,-516.321,92.1332,0.247
47050000,97,768.373,-561.513,90.6569,0.225
47100000,126,1006.96,-562.705,114.707,0.27
47150000,121,971.439,-580.416,92.4921,0.251
47200000,132,1061.46,-534.185,124.301,0.248
47250000,120,953.318,-553.631,120.051,0.253
47300000,99,793.635,-552.905,91.5439,0.247
47350000,149,1174.49,-494.196,126.071,0.225
47400000,99,785.481,-473.637,81.8971,0.241
47450000,93,736.383,-574.965,99.8706,0.249
47500000,135,1094.54,-586.811,131.071,0.236
47550000,120,938.716,-544.635,98.2401,0.269
47600000,127,1019.73,-611.006,103.562,0.256
47650000,120,958.003,-531.851,114.878,0.238
47700000,109,852.246,-525.139,83.501,0.228
47750000,131,1038.59,-540.855,129.778,0.234
47800000,128,1016.11,-464.743,126.053,0.22
47850000,114,914.742,-516.201,108.614,0.232
47900000,141,1145.68,-574.655,129.702,0.234
47950000,143,1157.84,-517.195,129.273,0.208
48000000,129,1055.48,-577.084,108.386,0.241
48050000,139,1110.22,-490.341,133.673,0.233
48100000,135,1091.81,-506.215,125.323,0.257
48150000,134,1061.53,-567.374,113.071,0.237
48200000,128,1015.65,-605.522,121.203,0.234
48250000,104,843.512,-605.542,78.1868,0.234
48300000,115,933.017,-567.373,107.733,0.233
48350000,88,693.639,-560.59,78.2247,0.249
48400000,114,904.372,-550.602,113.97,0.253
48450000,130,1040.83,-560.569,131.138,0.22
48500000,124,1016.43,-507.267,105.294,0.26
48550000,122,968.209,-490.53,96.3606,0.238
48600000,172,1367.78,-510.205,170.437,0.254
48650000,150,1188.58,-535.056,121.868,0.229
48700000,137,1086.56,-441.542,142.549,0.218
48750000,151,1206.06,-479.956,131.862,0.219
48800000,162,1309.71,-434.217,136.744,0.234
48850000,92,728.922,-511.336,74.1745,0.229
48900000,108,844.227,-551.008,101.992,0.219
48950000,89,680.816,-572.949,94.9454,0.252
49000000,93,733.462,-517.892,92.2051,0.255
49050000,98,780.832,-561.37,97.9775,0.219
49100000,103,814.321,-564.902,102.124,0.237
49150000,105,811.097,-587.83,96.5853,0.229
49200000,147,1162.93,-621.832,149.132,0.24
49250000,117,918.902,-572.066,113.161,0.259
49300000,130,1032.53,-525.56,114.165,0.269
49350000,117,936.245,-536.099,115.732,0.239
49400000,109,871.637,-540.475,86.9719,0.221
49450000,100,805.546,-577.418,96.2782,0.229
49500000,117,914.757,-618.635,102.689,0.257
49550000,96,757.788,-511.969,80.922,0.22
49600000,118,932.865,-564.412,109.046,0.241
49650000,156,1243.54,-548.933,149.731,0.229
49700000,136,1119.51,-537.461,127.222,0.265
49750000,123,966.176,-626.186,121.561,0.242
49800000,145,1143.43,-583.804,133.92,0.236
49850000,135,1086.43,-552.19,122.844,0.238
49900000,144,1150.47,-582.302,130.747,0.228
49950000,136,1094.15,-570.661,120.36,0.247
50000000,139,1119.36,-524.113,135.36,0.231
50050000,141,1096.82,-543.063,156.192,0.237
50100000,146,1149.85,-515.786,141.751,0.219
50150000,129,1035.76,-566.3,104.348,0.241
50200000,106,827.014,-561.025,73.4579,0.222
50250000,142,1128.9,-499.094,120.986,0.235
50300000,167,1351.51,-510.099,139.059,0.241
50350000,106,851.189,-481.2,113.47,0.218
50400000,121,957.459,-477.979,131.553,0.214
50450000,124,985.7,-540.398,118.882,0.233
50500000,178,1426.28,-498.898,165.583,0.24
50550000,143,1159.43,-572.423,137.191,0.246
50600000,106,834.863,-569.855,99.9775,0.219
50650000,124,997.426,-559.023,100.129,0.233
50700000,124,972.015,-549.661,111.33,0.248
50750000,105,823.553,-510.686,102.266,0.215
50800000,112,900.408,-492.326,99.6799,0.227
50850000,129,1028.05,-567.51,139.146,0.229
50900000,102,816.361,-485.455,89.357,0.236
50950000,107,861.251,-519.255,93.2826,0.237
51000000,115,908.483,-548.922,114.943,0.261
51050000,113,903.827,-476.335,114.942,0.207
51100000,159,1276.04,-493.179,131.195,0.244
51150000,160,1274.19,-528.204,146.35,0.259
51200000,148,1178.15,-456.924,139.762,0.231
51250000,127,1011.68,-460.173,103.195,0.24
51300000,121,971.963,-450.69,101.425,0.241
51350000,136,1100.29,-512.387,116.982,0.263
51400000,142,1124.67,-574.661,139.095,0.274
51450000,140,1130.33,-593.188,141.036,0.244
51500000,130,1051.31,-587.21,116.155,0.238
51550000,163,1279.12,-616.012,162.758,0.24
51600000,154,1215.43,-508.71,163.756,0.242
51650000,177,1411.81,-572.634,161.355,0.246
51700000,160,1313.91,-572.51,158.041,0.248
51750000,171,1386.59,-550.919,132.245,0.244
51800000,139,1109.31,-512.565,139.935,0.241
51850000,112,882.307,-566.885,93.1726,0.229
51900000,137,1091.58,-568.068,122.075,0.233
51950000,137,1071.82,-561.926,103.839,0.239
52000000,127,1016.84,-592.774,116.579,0.259
