generation,rank_1,rank_2,swapAccepted
77672000,2,3,0
77673000,2,3,0
77674000,1,3,0
77675000,3,4,0
77676000,2,4,0
77677000,2,3,0
77678000,3,4,0
77679000,1,4,0
77680000,1,3,0
77681000,1,2,0
77682000,3,4,0
77683000,2,4,0
77684000,1,4,0
77685000,1,3,0
77686000,1,4,0
77687000,2,4,0
77688000,3,4,0
77689000,3,4,0
77690000,1,2,0
77691000,2,4,0
77692000,1,2,0
77693000,1,3,0
77694000,1,4,0
77695000,1,4,0
77696000,1,4,0
77697000,3,4,0
77698000,3,4,0
77699000,3,4,0
77700000,2,4,0
77701000,1,3,0
77702000,1,4,0
77703000,1,3,0
77704000,1,3,0
77705000,2,3,0
77706000,3,4,0
77707000,2,3,0
77708000,3,4,0
77709000,3,4,0
77710000,2,4,0
77711000,2,3,0
77712000,1,3,0
77713000,1,3,0
77714000,2,4,0
77715000,2,4,0
77716000,2,4,0
77717000,1,4,0
77718000,1,3,0
77719000,1,4,0
77720000,2,4,0
77721000,3,4,0
77722000,1,3,0
77723000,2,3,0
77724000,1,4,0
77725000,1,2,0
77726000,3,4,0
77727000,3,4,0
77728000,1,2,0
77729000,2,4,0
77730000,1,3,0
77731000,1,2,0
77732000,2,3,0
77733000,2,3,0
77734000,2,3,0
77735000,2,3,0
77736000,2,3,0
77737000,1,2,0
77738000,1,4,0
77739000,1,3,0
77740000,1,4,0
77741000,1,2,0
77742000,1,3,0
77743000,1,4,0
77744000,2,4,0
77745000,1,2,0
77746000,1,4,0
77747000,3,4,0
77748000,3,4,0
77749000,1,4,0
77750000,2,4,0
77751000,1,2,0
77752000,3,4,0
77753000,1,4,0
77754000,1,4,0
77755000,1,4,0
77756000,3,4,0
77757000,1,4,0
77758000,3,4,0
77759000,2,4,0
77760000,2,4,0
77761000,1,2,0
77762000,1,4,0
77763000,2,4,0
77764000,2,4,0
77765000,2,4,0
77766000,1,2,0
77767000,1,2,0
77768000,1,3,0
77769000,1,4,0
77770000,1,3,0
77771000,1,4,0
77772000,2,4,0
77773000,1,2,0
77774000,1,3,0
77775000,1,2,0
77776000,1,4,0
77777000,1,2,0
77778000,1,2,0
77779000,1,4,0
77780000,1,2,0
77781000,2,3,0
77782000,1,3,0
77783000,1,3,0
77784000,1,4,0
77785000,2,3,0
77786000,1,3,0
77787000,2,3,0
77788000,3,4,0
77789000,3,4,0
77790000,1,2,0
77791000,3,4,0
77792000,1,2,0
77793000,2,3,0
77794000,1,3,0
77795000,1,2,0
77796000,2,3,0
77797000,2,3,0
77798000,1,3,0
77799000,1,4,0
77800000,1,4,0
77801000,1,3,0
77802000,2,3,0
77803000,1,4,0
77804000,1,4,0
77805000,2,3,0
77806000,2,4,0
77807000,2,4,0
77808000,1,4,0
77809000,1,3,0
77810000,3,4,0
77811000,2,4,0
77812000,2,3,0
77813000,1,4,0
77814000,3,4,0
77815000,2,4,0
77816000,3,4,0
77817000,1,3,0
77818000,1,4,0
77819000,1,3,0
77820000,1,2,0
77821000,2,4,0
77822000,1,4,0
77823000,2,4,0
77824000,1,4,0
77825000,1,2,0
77826000,1,2,0
77827000,1,3,0
77828000,1,4,0
77829000,1,3,0
77830000,3,4,0
77831000,2,3,0
77832000,2,3,0
77833000,2,4,0
77834000,2,3,0
77835000,2,3,0
77836000,1,3,0
77837000,2,4,0
77838000,2,4,0
77839000,1,3,0
77840000,2,4,0
77841000,3,4,0
77842000,3,4,0
77843000,1,2,0
77844000,1,4,0
77845000,3,4,0
77846000,2,4,0
77847000,1,3,0
77848000,2,4,0
77849000,1,2,0
77850000,2,4,0
77851000,1,4,0
77852000,1,3,0
77853000,3,4,0
77854000,3,4,0
77855000,2,4,0
77856000,3,4,0
77857000,2,3,0
77858000,1,3,0
77859000,1,4,0
77860000,1,3,0
77861000,3,4,0
77862000,3,4,0
77863000,3,4,0
77864000,2,4,0
77865000,1,4,0
77866000,3,4,0
77867000,2,3,0
77868000,3,4,0
77869000,1,4,0
77870000,3,4,0
77871000,1,3,0
77872000,1,4,0
77873000,1,3,0
77874000,1,3,0
77875000,2,4,0
77876000,1,2,0
77877000,1,3,0
77878000,1,2,0
77879000,1,4,0
77880000,3,4,0
77881000,1,2,0
77882000,1,2,0
77883000,1,4,0
77884000,2,3,0
77885000,1,3,0
77886000,2,4,0
77887000,1,3,0
77888000,2,3,0
77889000,1,2,0
77890000,1,2,0
77891000,1,4,0
77892000,1,4,0
77893000,2,3,0
77894000,1,4,0
77895000,3,4,0
77896000,1,3,0
77897000,2,4,0
77898000,2,4,0
77899000,3,4,0
77900000,1,2,0
77901000,1,2,0
77902000,1,4,0
77903000,2,4,0
77904000,3,4,0
77905000,2,3,0
77906000,1,3,0
77907000,2,4,0
77908000,1,2,0
77909000,1,2,0
77910000,2,3,0
77911000,2,4,0
77912000,1,2,0
77913000,3,4,0
77914000,2,3,0
77915000,2,4,0
77916000,2,4,0
77917000,1,2,0
77918000,2,4,0
77919000,2,3,0
77920000,2,3,0
77921000,3,4,0
77922000,1,2,0
77923000,1,4,0
77924000,2,3,0
77925000,1,4,0
77926000,2,3,0
77927000,2,4,0
77928000,3,4,0
77929000,1,4,0
77930000,1,2,0
77931000,1,4,0
77932000,1,2,0
77933000,1,2,0
77934000,2,3,0
77935000,1,3,0
77936000,1,3,0
77937000,1,2,0
77938000,1,2,0
77939000,1,4,0
77940000,2,4,0
77941000,1,2,0
77942000,1,4,0
77943000,2,4,0
77944000,3,4,0
77945000,1,2,0
77946000,2,3,0
77947000,1,4,0
77948000,2,4,0
77949000,2,3,0
77950000,3,4,0
77951000,2,3,0
77952000,1,2,0
77953000,1,4,0
77954000,1,4,0
77955000,1,2,0
77956000,2,3,0
77957000,3,4,0
77958000,3,4,0
77959000,1,3,0
77960000,2,4,0
77961000,2,4,0
77962000,2,4,0
77963000,1,2,0
77964000,2,4,0
77965000,1,3,0
77966000,1,2,0
77967000,1,2,0
77968000,1,2,0
77969000,2,3,0
77970000,1,3,0
77971000,1,4,0
77972000,1,4,0
77973000,2,3,0
77974000,2,3,0
77975000,1,3,0
77976000,3,4,0
77977000,2,3,0
77978000,3,4,0
77979000,2,4,0
77980000,2,4,0
77981000,2,4,0
77982000,2,4,0
77983000,1,3,0
77984000,2,3,0
77985000,2,3,0
77986000,1,4,0
77987000,3,4,0
77988000,1,3,0
77989000,1,4,0
77990000,2,4,0
77991000,2,4,0
77992000,1,3,0
77993000,1,2,0
77994000,2,4,0
77995000,1,4,0
77996000,1,4,0
77997000,2,3,0
77998000,2,4,0
77999000,1,3,0
78000000,1,2,0
78001000,1,2,0
78002000,1,2,0
78003000,2,3,0
78004000,1,3,0
78005000,1,4,0
78006000,2,3,0
78007000,1,3,0
78008000,1,4,0
78009000,1,4,0
78010000,2,4,0
78011000,3,4,0
78012000,2,4,0
78013000,1,2,0
78014000,1,2,0
78015000,1,3,0
78016000,1,2,0
78017000,3,4,0
78018000,1,3,0
78019000,3,4,0
78020000,1,4,0
78021000,1,3,0
78022000,2,4,0
78023000,1,4,0
78024000,2,4,0
78025000,3,4,0
78026000,2,3,0
78027000,1,3,0
78028000,3,4,0
78029000,3,4,0
78030000,3,4,0
78031000,2,3,0
78032000,1,4,0
78033000,1,3,0
78034000,1,2,0
78035000,2,3,0
78036000,1,3,0
78037000,3,4,0
78038000,2,4,0
78039000,3,4,0
78040000,1,4,0
78041000,1,2,0
78042000,1,3,0
78043000,2,3,0
78044000,1,3,0
78045000,1,2,0
78046000,1,4,0
78047000,1,4,0
78048000,1,3,0
78049000,2,4,0
78050000,1,2,0
78051000,2,4,0
78052000,2,3,0
78053000,1,3,0
78054000,3,4,0
78055000,1,4,0
78056000,3,4,0
78057000,1,3,0
78058000,1,4,0
78059000,1,4,0
78060000,1,2,0
78061000,2,4,0
78062000,2,4,0
78063000,1,4,0
78064000,3,4,0
78065000,2,4,0
78066000,1,3,0
78067000,1,4,0
78068000,1,3,0
78069000,3,4,0
78070000,3,4,0
78071000,2,3,0
78072000,2,3,0
78073000,3,4,0
78074000,2,4,0
78075000,1,4,0
78076000,1,2,0
78077000,3,4,0
78078000,2,3,0
78079000,3,4,0
78080000,3,4,0
78081000,1,3,0
78082000,2,3,0
78083000,1,4,0
78084000,1,2,0
78085000,3,4,0
78086000,1,4,0
78087000,2,3,0
78088000,1,3,0
78089000,2,4,0
78090000,2,4,0
78091000,1,4,0
78092000,3,4,0
78093000,1,2,0
78094000,2,3,0
78095000,1,2,0
78096000,1,3,0
78097000,2,4,0
78098000,1,4,0
78099000,3,4,0
78100000,1,4,0
78101000,1,2,0
78102000,1,2,0
78103000,1,3,0
78104000,1,2,0
78105000,2,4,0
78106000,1,2,0
78107000,1,3,0
78108000,1,4,0
78109000,2,4,0
78110000,1,2,0
78111000,2,3,0
78112000,1,2,0
78113000,3,4,0
78114000,1,3,0
78115000,1,3,0
78116000,1,4,0
78117000,1,3,0
78118000,2,3,0
78119000,1,2,0
78120000,2,4,0
78121000,3,4,0
78122000,3,4,0
78123000,3,4,0
78124000,2,4,0
78125000,2,4,0
78126000,2,3,0
78127000,1,2,0
78128000,2,3,0
78129000,3,4,0
78130000,1,2,0
78131000,2,4,0
78132000,2,4,0
78133000,2,3,0
78134000,3,4,0
78135000,1,3,0
78136000,2,4,0
78137000,1,4,0
78138000,1,2,0
78139000,1,2,0
78140000,2,3,0
78141000,1,3,0
78142000,1,3,0
78143000,1,3,0
78144000,2,3,0
78145000,3,4,0
78146000,2,3,0
78147000,1,3,0
78148000,1,3,0
78149000,1,2,0
78150000,1,4,0
78151000,2,3,0
78152000,3,4,0
78153000,3,4,0
78154000,2,3,0
78155000,2,4,0
78156000,3,4,0
78157000,2,3,0
78158000,1,4,0
78159000,2,4,0
78160000,2,3,0
78161000,2,4,0
78162000,1,3,0
78163000,1,2,0
78164000,1,2,0
78165000,3,4,0
78166000,1,2,0
78167000,3,4,0
78168000,2,3,0
78169000,2,3,0
78170000,1,4,0
78171000,1,3,0
78172000,1,4,0
78173000,3,4,0
78174000,2,4,0
78175000,2,4,0
78176000,3,4,0
78177000,2,4,0
78178000,2,3,0
78179000,2,4,0
78180000,1,4,0
78181000,1,2,0
78182000,1,4,0
78183000,2,4,0
78184000,1,3,0
78185000,2,3,0
78186000,1,3,0
78187000,3,4,0
78188000,3,4,0
78189000,1,2,0
78190000,2,4,0
78191000,2,4,0
78192000,3,4,0
78193000,2,3,0
78194000,2,3,0
78195000,1,3,0
78196000,1,4,0
78197000,3,4,0
78198000,1,2,0
78199000,1,3,0
78200000,1,3,0
78201000,2,4,0
78202000,3,4,0
78203000,3,4,0
78204000,1,2,0
78205000,3,4,0
78206000,1,3,0
78207000,2,4,0
78208000,2,4,0
78209000,3,4,0
78210000,1,4,0
78211000,2,4,0
78212000,2,4,0
78213000,2,4,0
78214000,2,3,0
78215000,2,4,0
78216000,1,4,0
78217000,1,3,0
78218000,2,4,0
78219000,3,4,0
78220000,1,2,0
78221000,1,4,0
78222000,1,2,0
78223000,1,2,0
78224000,1,2,0
78225000,2,3,0
78226000,1,4,0
78227000,1,2,0
78228000,2,4,0
78229000,3,4,0
78230000,2,4,0
78231000,1,2,0
78232000,2,3,0
78233000,2,3,0
78234000,2,4,0
78235000,1,2,0
78236000,2,3,0
78237000,3,4,0
78238000,3,4,0
78239000,2,4,0
78240000,2,3,0
78241000,2,3,0
78242000,1,2,0
78243000,1,4,0
78244000,1,2,0
78245000,2,4,0
78246000,2,4,0
78247000,2,4,0
78248000,3,4,0
78249000,2,4,0
78250000,3,4,0
78251000,1,3,0
78252000,3,4,0
78253000,1,2,0
78254000,2,3,0
78255000,1,2,0
78256000,3,4,0
78257000,3,4,0
78258000,1,2,0
78259000,2,4,0
78260000,2,3,0
78261000,1,3,0
78262000,2,4,0
78263000,1,4,0
78264000,2,4,0
78265000,1,4,0
78266000,3,4,0
78267000,2,3,0
78268000,2,4,0
78269000,2,4,0
78270000,1,3,0
78271000,1,2,0
78272000,3,4,0
78273000,3,4,0
78274000,2,4,0
78275000,1,4,0
78276000,2,3,0
78277000,1,3,0
78278000,1,2,0
78279000,2,3,0
78280000,2,4,0
78281000,1,2,0
78282000,3,4,0
78283000,1,2,0
78284000,1,2,0
78285000,1,3,0
78286000,1,2,0
78287000,1,4,0
78288000,2,3,0
78289000,1,4,0
78290000,1,4,0
78291000,3,4,0
78292000,1,4,0
78293000,2,3,0
78294000,2,3,0
78295000,2,4,0
78296000,3,4,0
78297000,2,4,0
78298000,3,4,0
78299000,1,2,0
78300000,2,4,0
78301000,1,4,0
78302000,1,2,0
78303000,1,3,0
78304000,1,2,0
78305000,2,3,0
78306000,2,4,0
78307000,3,4,0
78308000,2,4,0
78309000,3,4,0
78310000,1,3,0
78311000,1,3,0
78312000,1,2,0
78313000,3,4,0
78314000,2,3,0
78315000,2,4,0
78316000,1,2,0
78317000,1,3,0
78318000,1,3,0
78319000,1,2,0
78320000,1,4,0
78321000,1,3,0
78322000,1,4,0
78323000,1,3,0
78324000,2,4,0
78325000,2,3,0
78326000,1,4,0
78327000,2,4,0
78328000,3,4,0
78329000,1,3,0
78330000,1,3,0
78331000,1,3,0
78332000,1,3,0
78333000,1,4,0
78334000,1,4,0
78335000,1,4,0
78336000,3,4,0
78337000,1,4,0
78338000,3,4,0
78339000,3,4,0
78340000,1,4,0
78341000,2,3,0
78342000,1,3,0
78343000,1,2,0
78344000,1,4,0
78345000,2,4,0
78346000,2,3,0
78347000,3,4,0
78348000,2,4,0
78349000,2,4,0
78350000,1,2,0
78351000,1,4,0
78352000,2,4,0
78353000,1,3,0
78354000,2,3,0
78355000,1,2,0
78356000,2,4,0
78357000,2,3,0
78358000,1,3,0
78359000,2,3,0
78360000,1,3,0
78361000,2,4,0
78362000,3,4,0
78363000,2,4,0
78364000,2,4,0
78365000,3,4,0
78366000,1,3,0
78367000,2,4,0
78368000,1,2,0
78369000,1,3,0
78370000,1,2,0
78371000,3,4,0
78372000,3,4,0
78373000,1,4,0
78374000,2,4,0
78375000,1,2,0
78376000,1,3,0
78377000,1,3,0
78378000,1,2,0
78379000,1,4,0
78380000,1,4,0
78381000,1,3,0
78382000,1,2,0
78383000,2,3,0
78384000,3,4,0
78385000,3,4,0
78386000,2,3,0
78387000,1,4,0
78388000,1,2,0
78389000,3,4,0
78390000,2,3,0
78391000,1,2,0
78392000,1,4,0
78393000,2,3,0
78394000,1,3,0
78395000,3,4,0
78396000,2,3,0
78397000,1,2,0
78398000,1,3,0
78399000,1,2,0
78400000,2,4,0
78401000,3,4,0
78402000,1,2,0
78403000,1,2,0
78404000,2,4,0
78405000,1,3,0
78406000,2,4,0
78407000,1,4,0
78408000,1,4,0
78409000,1,4,0
78410000,1,2,0
78411000,1,4,0
78412000,3,4,0
78413000,2,4,0
78414000,1,4,0
78415000,2,4,0
78416000,1,3,0
78417000,2,3,0
78418000,2,3,0
78419000,2,4,0
78420000,2,4,0
78421000,2,4,0
78422000,1,2,0
78423000,1,4,0
78424000,3,4,0
78425000,3,4,0
78426000,2,4,0
78427000,2,4,0
78428000,2,3,0
78429000,1,2,0
78430000,3,4,0
78431000,1,4,0
78432000,3,4,0
78433000,1,4,0
78434000,1,2,0
78435000,3,4,0
78436000,2,4,0
78437000,1,3,0
78438000,1,2,0
78439000,3,4,0
78440000,1,2,0
78441000,1,4,0
78442000,1,4,0
78443000,1,2,0
78444000,1,4,0
78445000,1,2,0
78446000,2,4,0
78447000,1,3,0
78448000,1,2,0
78449000,2,3,0
78450000,3,4,0
78451000,1,2,0
78452000,1,4,0
78453000,3,4,0
78454000,2,3,0
78455000,1,4,0
78456000,1,3,0
78457000,2,4,0
78458000,1,4,0
78459000,2,4,0
78460000,2,3,0
78461000,1,4,0
78462000,1,3,0
78463000,1,3,0
78464000,2,4,0
78465000,1,3,0
78466000,1,2,0
78467000,2,4,0
78468000,3,4,0
78469000,1,3,0
78470000,2,3,0
78471000,1,2,0
78472000,3,4,0
78473000,2,3,0
78474000,2,3,0
78475000,2,4,0
78476000,2,4,0
78477000,1,4,0
78478000,2,3,0
78479000,3,4,0
78480000,2,3,0
78481000,2,4,0
78482000,1,4,0
78483000,3,4,0
78484000,2,3,0
78485000,1,4,0
78486000,3,4,0
78487000,2,4,0
78488000,1,4,0
78489000,2,3,0
78490000,3,4,0
78491000,1,4,0
78492000,2,3,0
78493000,3,4,0
78494000,1,4,0
78495000,1,2,0
78496000,1,4,0
78497000,1,3,0
78498000,1,4,0
78499000,1,4,0
78500000,1,4,0
78501000,1,4,0
78502000,3,4,0
78503000,1,2,0
78504000,3,4,0
78505000,2,3,0
78506000,3,4,0
78507000,2,3,0
78508000,3,4,0
78509000,1,2,0
78510000,1,2,0
78511000,2,4,0
78512000,1,3,0
78513000,2,4,0
78514000,2,4,0
78515000,1,2,0
78516000,1,4,0
78517000,2,4,0
78518000,2,3,0
78519000,2,3,0
78520000,3,4,0
78521000,1,2,0
78522000,2,4,0
78523000,1,4,0
78524000,1,2,0
78525000,1,2,0
78526000,2,3,0
78527000,2,4,0
78528000,3,4,0
78529000,3,4,0
78530000,2,3,0
78531000,1,4,0
78532000,2,4,0
78533000,2,3,0
78534000,1,4,0
78535000,2,3,0
78536000,3,4,0
78537000,2,4,0
78538000,2,3,0
78539000,1,2,0
78540000,1,3,0
78541000,2,4,0
78542000,3,4,0
78543000,1,4,0
78544000,2,3,0
78545000,1,3,0
78546000,1,4,0
78547000,1,3,0
78548000,2,4,0
78549000,1,4,0
78550000,1,2,0
78551000,3,4,0
78552000,1,3,0
78553000,3,4,0
78554000,3,4,0
78555000,1,3,0
78556000,1,3,0
78557000,1,4,0
78558000,2,3,0
78559000,2,4,0
78560000,1,2,0
78561000,3,4,0
78562000,1,4,0
78563000,1,2,0
78564000,1,3,0
78565000,2,4,0
78566000,1,4,0
78567000,1,2,0
78568000,3,4,0
78569000,2,3,0
78570000,1,2,0
78571000,1,3,0
78572000,1,4,0
78573000,1,2,0
78574000,1,3,0
78575000,1,2,0
78576000,3,4,0
78577000,1,3,0
78578000,1,4,0
78579000,2,3,0
78580000,1,2,0
78581000,2,4,0
78582000,1,3,0
78583000,1,3,0
78584000,1,3,0
78585000,1,4,0
78586000,1,4,0
78587000,1,4,0
78588000,1,2,0
78589000,2,4,0
78590000,3,4,0
78591000,3,4,0
78592000,3,4,0
78593000,1,2,0
78594000,1,3,0
78595000,2,3,0
78596000,3,4,0
78597000,3,4,0
78598000,1,4,0
78599000,1,4,0
78600000,1,3,0
78601000,1,2,0
78602000,1,4,0
78603000,1,3,0
78604000,1,4,0
78605000,1,3,0
78606000,1,3,0
78607000,2,3,0
78608000,3,4,0
78609000,2,3,0
78610000,1,2,0
78611000,2,3,0
78612000,1,2,0
78613000,2,3,0
78614000,1,2,0
78615000,2,4,0
78616000,2,3,0
78617000,2,3,0
78618000,3,4,0
78619000,2,4,0
78620000,2,3,0
78621000,1,3,0
78622000,3,4,0
78623000,2,4,0
78624000,3,4,0
78625000,1,3,0
78626000,2,3,0
78627000,1,4,0
78628000,1,4,0
78629000,1,3,0
78630000,1,4,0
78631000,1,2,0
78632000,2,3,0
78633000,1,2,0
78634000,1,4,0
78635000,1,2,0
78636000,1,2,0
78637000,1,2,0
78638000,2,3,0
78639000,3,4,0
78640000,2,3,0
78641000,1,4,0
78642000,1,2,0
78643000,2,4,0
78644000,1,4,0
78645000,3,4,0
78646000,3,4,0
78647000,1,4,0
78648000,1,2,0
78649000,1,2,0
78650000,1,3,0
78651000,2,4,0
78652000,1,2,0
78653000,1,2,0
78654000,1,4,0
78655000,1,4,0
78656000,1,3,0
78657000,2,4,0
78658000,1,3,0
78659000,3,4,0
78660000,1,4,0
78661000,2,3,0
78662000,2,4,0
78663000,1,2,0
78664000,3,4,0
78665000,2,3,0
78666000,2,3,0
78667000,1,2,0
78668000,2,4,0
78669000,2,3,0
78670000,1,2,0
78671000,2,3,0
78672000,1,4,0
78673000,1,3,0
78674000,2,4,0
78675000,2,4,0
78676000,2,3,0
78677000,1,4,0
78678000,1,2,0
78679000,1,2,0
78680000,2,4,0
78681000,2,4,0
78682000,2,4,0
78683000,2,3,0
78684000,2,3,0
78685000,1,4,0
78686000,1,4,0
78687000,1,4,0
78688000,1,3,0
78689000,2,4,0
78690000,3,4,0
78691000,2,3,0
78692000,3,4,0
78693000,1,3,0
78694000,2,3,0
78695000,2,3,0
78696000,1,4,0
78697000,2,4,0
78698000,1,4,0
78699000,2,4,0
78700000,1,4,0
78701000,1,3,0
78702000,2,4,0
78703000,1,2,0
78704000,1,4,0
78705000,1,2,0
78706000,3,4,0
78707000,3,4,0
78708000,1,3,0
78709000,3,4,0
78710000,2,4,0
78711000,2,4,0
78712000,1,2,0
78713000,2,3,0
78714000,1,4,0
78715000,1,4,0
78716000,3,4,0
78717000,1,2,0
78718000,3,4,0
78719000,1,3,0
78720000,1,3,0
78721000,2,3,0
78722000,1,4,0
78723000,2,4,0
78724000,1,2,0
78725000,1,4,0
78726000,1,2,0
78727000,1,3,0
78728000,2,3,0
78729000,1,2,0
78730000,2,4,0
78731000,1,2,0
78732000,1,4,0
78733000,1,2,0
78734000,2,3,0
78735000,2,3,0
78736000,1,4,0
78737000,2,4,0
78738000,1,2,0
78739000,1,3,0
78740000,2,4,0
78741000,2,4,0
78742000,2,3,0
78743000,2,3,0
78744000,2,4,0
78745000,1,4,0
78746000,1,3,0
78747000,2,3,0
78748000,1,2,0
78749000,3,4,0
78750000,3,4,0
78751000,2,3,0
78752000,2,4,0
78753000,1,2,0
78754000,2,3,0
78755000,3,4,0
78756000,3,4,0
78757000,3,4,0
78758000,2,3,0
78759000,2,3,0
78760000,3,4,0
78761000,1,3,0
78762000,1,2,0
78763000,1,2,0
78764000,2,4,0
78765000,1,2,0
78766000,1,4,0
78767000,1,2,0
78768000,2,3,0
78769000,2,4,0
78770000,1,4,0
78771000,2,3,0
78772000,2,3,0
78773000,1,3,0
78774000,3,4,0
78775000,2,4,0
78776000,2,3,0
78777000,3,4,0
78778000,1,4,0
78779000,1,3,0
78780000,1,4,0
78781000,3,4,0
78782000,2,4,0
78783000,1,4,0
78784000,2,3,0
78785000,1,2,0
78786000,1,2,0
78787000,1,4,0
78788000,1,2,0
78789000,3,4,0
78790000,1,3,0
78791000,1,3,0
78792000,1,4,0
78793000,1,3,0
78794000,3,4,0
78795000,3,4,0
78796000,1,3,0
78797000,3,4,0
78798000,1,4,0
78799000,1,2,0
78800000,1,3,0
78801000,1,3,0
78802000,2,3,0
78803000,1,2,0
78804000,2,4,0
78805000,3,4,0
78806000,1,2,0
78807000,2,4,0
78808000,2,4,0
78809000,3,4,0
78810000,2,4,0
78811000,2,4,0
78812000,1,3,0
78813000,1,3,0
78814000,2,3,0
78815000,1,4,0
78816000,3,4,0
78817000,2,3,0
78818000,2,3,0
78819000,1,2,0
78820000,2,3,0
78821000,2,3,0
78822000,2,4,0
78823000,1,3,0
78824000,2,3,0
78825000,1,3,0
78826000,1,3,0
78827000,2,4,0
78828000,1,4,0
78829000,1,2,0
78830000,1,2,0
78831000,2,4,0
78832000,1,4,0
78833000,1,4,0
78834000,2,3,0
78835000,1,2,0
78836000,3,4,0
78837000,1,3,0
78838000,2,4,0
78839000,2,4,0
78840000,1,2,0
78841000,2,3,0
78842000,1,4,0
78843000,2,3,0
78844000,1,2,0
78845000,1,4,0
78846000,1,2,0
78847000,2,3,0
78848000,1,3,0
78849000,1,3,0
78850000,1,3,0
78851000,2,4,0
78852000,1,3,0
78853000,3,4,0
78854000,1,3,0
78855000,1,3,0
78856000,3,4,0
78857000,1,3,0
78858000,3,4,0
78859000,1,2,0
78860000,1,4,0
78861000,1,3,0
78862000,3,4,0
78863000,1,3,0
78864000,2,3,0
78865000,3,4,0
78866000,3,4,0
78867000,2,4,0
78868000,1,4,0
78869000,3,4,0
78870000,1,3,0
78871000,3,4,0
78872000,2,4,0
78873000,1,2,0
78874000,1,2,0
78875000,2,4,0
78876000,1,3,0
78877000,3,4,0
78878000,3,4,0
78879000,1,4,0
78880000,2,3,0
78881000,1,4,0
78882000,1,4,0
78883000,1,2,0
78884000,1,2,0
78885000,1,4,0
78886000,1,2,0
78887000,2,3,0
78888000,1,3,0
78889000,1,4,0
78890000,1,2,0
78891000,1,2,0
78892000,1,4,0
78893000,1,2,0
78894000,1,3,0
78895000,2,3,0
78896000,1,4,0
78897000,1,4,0
78898000,1,4,0
78899000,2,3,0
78900000,3,4,0
78901000,2,3,0
78902000,2,4,0
78903000,1,2,0
78904000,2,3,0
78905000,1,4,0
78906000,1,3,0
78907000,3,4,0
78908000,2,3,0
78909000,1,4,0
78910000,2,3,0
78911000,2,4,0
78912000,2,3,0
78913000,1,3,0
78914000,1,3,0
78915000,1,4,0
78916000,1,4,0
78917000,1,2,0
78918000,3,4,0
78919000,1,4,0
78920000,1,3,0
78921000,1,2,0
78922000,1,2,0
78923000,2,3,0
78924000,1,4,0
78925000,2,3,0
78926000,2,3,0
78927000,1,3,0
78928000,1,4,0
78929000,3,4,0
78930000,3,4,0
78931000,2,3,0
78932000,2,4,0
78933000,1,3,0
78934000,2,4,0
78935000,3,4,0
78936000,3,4,0
78937000,2,3,0
78938000,2,4,0
78939000,1,2,0
78940000,1,4,0
78941000,1,4,0
78942000,2,4,0
78943000,1,2,0
78944000,1,4,0
78945000,1,2,0
78946000,1,4,0
78947000,1,4,0
78948000,1,2,0
78949000,1,3,0
78950000,3,4,0
78951000,2,4,0
78952000,1,3,0
78953000,1,3,0
78954000,2,3,0
78955000,1,4,0
78956000,1,3,0
78957000,2,4,0
78958000,2,4,0
78959000,2,3,0
78960000,1,2,0
78961000,2,3,0
78962000,1,4,0
78963000,1,3,0
78964000,1,4,0
78965000,2,4,0
78966000,2,4,0
78967000,3,4,0
78968000,1,3,0
78969000,2,4,0
78970000,1,2,0
78971000,1,2,0
78972000,1,2,0
78973000,1,3,0
78974000,1,2,0
78975000,1,3,0
78976000,3,4,0
78977000,2,4,0
78978000,3,4,0
78979000,1,4,0
78980000,1,2,0
78981000,1,3,0
78982000,2,4,0
78983000,1,4,0
78984000,2,3,0
78985000,2,4,0
78986000,2,4,0
78987000,3,4,0
78988000,1,3,0
78989000,1,2,0
78990000,1,2,0
78991000,3,4,0
78992000,3,4,0
78993000,1,2,0
78994000,1,2,0
78995000,1,3,0
78996000,1,4,0
78997000,1,2,0
78998000,1,3,0
78999000,1,3,0
79000000,2,4,0
79001000,1,4,0
79002000,1,4,0
79003000,1,3,0
79004000,1,3,0
79005000,3,4,0
79006000,1,3,0
79007000,3,4,0
79008000,1,4,0
79009000,2,4,0
79010000,1,3,0
79011000,1,3,0
79012000,2,3,0
79013000,1,4,0
79014000,2,4,0
79015000,1,3,0
79016000,1,4,0
79017000,1,4,0
79018000,3,4,0
79019000,3,4,0
79020000,3,4,0
79021000,1,2,0
79022000,2,4,0
79023000,3,4,0
79024000,1,3,0
79025000,1,3,0
79026000,1,3,0
79027000,1,2,0
79028000,2,4,0
79029000,3,4,0
79030000,3,4,0
79031000,1,4,0
79032000,2,4,0
79033000,2,4,0
79034000,1,4,0
79035000,3,4,0
79036000,2,3,0
79037000,2,3,0
79038000,1,2,0
79039000,1,4,0
79040000,1,4,0
79041000,2,4,0
79042000,2,3,0
79043000,2,4,0
79044000,1,2,0
79045000,1,4,0
79046000,2,3,0
79047000,1,4,0
79048000,2,4,0
79049000,2,3,0
79050000,2,3,0
79051000,2,3,0
79052000,3,4,0
79053000,2,3,0
79054000,1,3,0
79055000,2,4,0
79056000,2,4,0
79057000,1,4,0
79058000,1,2,0
79059000,2,3,0
79060000,2,4,0
79061000,2,3,0
79062000,1,3,0
79063000,1,4,0
79064000,1,4,0
79065000,3,4,0
79066000,1,2,0
79067000,2,4,0
79068000,2,3,0
79069000,1,4,0
