ID	publication	name	updated_fullname	taxonomy_source	rank_matched	matched	score	ott_id	ncbi_id	name_source	matched_id_in_source	updated_genus	updated_genus_ott_id	updated_genus_ncbi_id	updated_species	updated_species_ott_id	updated_species_ncbi_id	updated_subspecies	ott_accepted_name	ott_version	higher_source	domain	kingdom	phylum	subphylum	superclass	class	subclass	infraclass	superorder	order	suborder	infraorder	parvorder	superfamily	family	subfamily	tribe	subtribe	species subgroup	species group	subgenus	section	genus	subsection
3321	rozen2003eggs	Paranomada nitida	Paranomada nitida	OTT	species	Paranomada nitida	100	4528891		OTT	4528891	Paranomada	217327	156356	nitida	4528891			Paranomada nitida	ott3.0draft6	OTT	Eukaryota	Metazoa	Arthropoda		Hexapoda	Insecta	Pterygota	Endopterygota		Hymenoptera	Apocrita			Apoidea	Apidae	Nomadinae	Brachynomadini							
3322	rozen2003eggs	Paranomada nitida	Paranomada nitida	OTT	species	Paranomada nitida	100	4528891		OTT	4528891	Paranomada	217327	156356	nitida	4528891			Paranomada nitida	ott3.0draft6	OTT	Eukaryota	Metazoa	Arthropoda		Hexapoda	Insecta	Pterygota	Endopterygota		Hymenoptera	Apocrita			Apoidea	Apidae	Nomadinae	Brachynomadini							
3323	rozen2003eggs	Triopasiles penniger	Triopasites penniger	OTT	species	Triopasites penniger	95	166626	156372	OTT	166626	Triopasites	989867	156371	penniger	166626	156372		Triopasites penniger	ott3.0draft6	OTT	Eukaryota	Metazoa	Arthropoda		Hexapoda	Insecta	Pterygota	Endopterygota		Hymenoptera	Apocrita			Apoidea	Apidae	Nomadinae	Brachynomadini							
3324	rozen2003eggs	Nomada articulata	Nomada articulata	OTT	species	Nomada articulata	100	265475	586915	OTT	265475	Nomada	1054933	95295	articulata	265475	586915		Nomada articulata	ott3.0draft6	OTT	Eukaryota	Metazoa	Arthropoda		Hexapoda	Insecta	Pterygota	Endopterygota		Hymenoptera	Apocrita			Apoidea	Apidae	Nomadinae	Nomadini							
3325	rozen2003eggs	Nomada banksi	Nomada banksi	OTT	species	Nomada banksi	100	3269043		OTT	3269043	Nomada	1054933	95295	banksi	3269043			Nomada banksi	ott3.0draft6	OTT	Eukaryota	Metazoa	Arthropoda		Hexapoda	Insecta	Pterygota	Endopterygota		Hymenoptera	Apocrita			Apoidea	Apidae	Nomadinae	Nomadini							
3326	rozen2003eggs	Nomada illinoensis	Nomada illinoensis	OTT	species	Nomada illinoensis	100	788975	586923	OTT	788975	Nomada	1054933	95295	illinoensis	788975	586923		Nomada illinoensis	ott3.0draft6	OTT	Eukaryota	Metazoa	Arthropoda		Hexapoda	Insecta	Pterygota	Endopterygota		Hymenoptera	Apocrita			Apoidea	Apidae	Nomadinae	Nomadini							
3327	rozen2003eggs	Nomada japonica	Nomada japonica	OTT	species	Nomada japonica	100	3269035		OTT	3269035	Nomada	1054933	95295	japonica	3269035			Nomada japonica	ott3.0draft6	OTT	Eukaryota	Metazoa	Arthropoda		Hexapoda	Insecta	Pterygota	Endopterygota		Hymenoptera	Apocrita			Apoidea	Apidae	Nomadinae	Nomadini							
3328	rozen2003eggs	Nomada pyrifera	Nomada pyrifera	OTT	species	Nomada pyrifera	100	3268764		OTT	3268764	Nomada	1054933	95295	pyrifera	3268764			Nomada pyrifera	ott3.0draft6	OTT	Eukaryota	Metazoa	Arthropoda		Hexapoda	Insecta	Pterygota	Endopterygota		Hymenoptera	Apocrita			Apoidea	Apidae	Nomadinae	Nomadini							
3329	rozen2003eggs	Nomada vicina	Nomada vicina	OTT	species	Nomada vicina	100	418361	586931	OTT	418361	Nomada	1054933	95295	vicina	418361	586931		Nomada vicina	ott3.0draft6	OTT	Eukaryota	Metazoa	Arthropoda		Hexapoda	Insecta	Pterygota	Endopterygota		Hymenoptera	Apocrita			Apoidea	Apidae	Nomadinae	Nomadini							
3330	rozen2003eggs	Nomada	Nomada	OTT	genus	Nomada	100	1054933	95295	OTT	1054933	Nomada	1054933						Nomada	ott3.0draft6	OTT	Eukaryota	Metazoa	Arthropoda		Hexapoda	Insecta	Pterygota	Endopterygota		Hymenoptera	Apocrita			Apoidea	Apidae	Nomadinae	Nomadini							
3331	rozen2003eggs	Nomada	Nomada	OTT	genus	Nomada	100	1054933	95295	OTT	1054933	Nomada	1054933						Nomada	ott3.0draft6	OTT	Eukaryota	Metazoa	Arthropoda		Hexapoda	Insecta	Pterygota	Endopterygota		Hymenoptera	Apocrita			Apoidea	Apidae	Nomadinae	Nomadini							
3332	rozen2003eggs	Doeringiefla graiidis	Doeringiella	OTT	genus	Doeringiella	67	898560	600797	OTT	898560	Doeringiella	898560						Doeringiella	ott3.0draft6	OTT	Eukaryota	Metazoa	Arthropoda		Hexapoda	Insecta	Pterygota	Endopterygota		Hymenoptera	Apocrita			Apoidea	Apidae	Nomadinae	Epeolini							
3333	rozen2003eggs	Doeringieffa pectoralis	Doeringiella	OTT	genus	Doeringiella	57	898560	600797	OTT	898560	Doeringiella	898560						Doeringiella	ott3.0draft6	OTT	Eukaryota	Metazoa	Arthropoda		Hexapoda	Insecta	Pterygota	Endopterygota		Hymenoptera	Apocrita			Apoidea	Apidae	Nomadinae	Epeolini							
3334	rozen2003eggs	Epeolus scutellaris	Epeolus scutellaris	OTT	species	Epeolus scutellaris	100	115503	156318	OTT	115503	Epeolus	115497	156317	scutellaris	115503	156318		Epeolus scutellaris	ott3.0draft6	OTT	Eukaryota	Metazoa	Arthropoda		Hexapoda	Insecta	Pterygota	Endopterygota		Hymenoptera	Apocrita			Apoidea	Apidae	Nomadinae	Epeolini							
3335	rozen2003eggs	Epeolus zonatus	Epeolus zonatus	OTT	species	Epeolus zonatus	100	3269193		OTT	3269193	Epeolus	115497	156317	zonatus	3269193			Epeolus zonatus	ott3.0draft6	OTT	Eukaryota	Metazoa	Arthropoda		Hexapoda	Insecta	Pterygota	Endopterygota		Hymenoptera	Apocrita			Apoidea	Apidae	Nomadinae	Epeolini							
3336	rozen2003eggs	Epeolus	Epeolus	OTT	genus	Epeolus	100	115497	156317	OTT	115497	Epeolus	115497						Epeolus	ott3.0draft6	OTT	Eukaryota	Metazoa	Arthropoda		Hexapoda	Insecta	Pterygota	Endopterygota		Hymenoptera	Apocrita			Apoidea	Apidae	Nomadinae	Epeolini							
3337	rozen2003eggs	Epeolus japonicus	Epeolus japonicus	OTT	species	Epeolus japonicus	100	3269248		OTT	3269248	Epeolus	115497	156317	japonicus	3269248			Epeolus japonicus	ott3.0draft6	OTT	Eukaryota	Metazoa	Arthropoda		Hexapoda	Insecta	Pterygota	Endopterygota		Hymenoptera	Apocrita			Apoidea	Apidae	Nomadinae	Epeolini							
3338	rozen2003eggs	Ammobatoides abdominalis	Ammobatoides abdominalis	OTT	species	Ammobatoides abdominalis	100	4528931	600927	OTT	4528931	Ammobatoides	324292	600788	abdominalis	4528931	600927		Ammobatoides abdominalis	ott3.0draft6	OTT	Eukaryota	Metazoa	Arthropoda		Hexapoda	Insecta	Pterygota	Endopterygota		Hymenoptera	Apocrita			Apoidea	Apidae	Nomadinae	Ammobatoidini							
3339	rozen2003eggs	Holcopasiles calliopsidis	Holcopasites calliopsidis	OTT	species	Holcopasites calliopsidis	96	584916	156328	OTT	584916	Holcopasites	584927	156327	calliopsidis	584916	156328		Holcopasites calliopsidis	ott3.0draft6	OTT	Eukaryota	Metazoa	Arthropoda		Hexapoda	Insecta	Pterygota	Endopterygota		Hymenoptera	Apocrita			Apoidea	Apidae	Nomadinae	Ammobatoidini							
3340	rozen2003eggs	Holcopasites eamia	Holcopasites eamia	OTT	species	Holcopasites eamia	100	4528940		OTT	4528940	Holcopasites	584927	156327	eamia	4528940			Holcopasites eamia	ott3.0draft6	OTT	Eukaryota	Metazoa	Arthropoda		Hexapoda	Insecta	Pterygota	Endopterygota		Hymenoptera	Apocrita			Apoidea	Apidae	Nomadinae	Ammobatoidini							
3341	rozen2003eggs	Holcopasites insoletus	Holcopasites insoletus	OTT	species	Holcopasites insoletus	100	714645	600942	OTT	714645	Holcopasites	584927	156327	insoletus	714645	600942		Holcopasites insoletus	ott3.0draft6	OTT	Eukaryota	Metazoa	Arthropoda		Hexapoda	Insecta	Pterygota	Endopterygota		Hymenoptera	Apocrita			Apoidea	Apidae	Nomadinae	Ammobatoidini							
3342	rozen2003eggs	Hofcopasites insoletus	Holcopasites insoletus	OTT	species	Holcopasites insoletus	95	714645	600942	OTT	714645	Holcopasites	584927	156327	insoletus	714645	600942		Holcopasites insoletus	ott3.0draft6	OTT	Eukaryota	Metazoa	Arthropoda		Hexapoda	Insecta	Pterygota	Endopterygota		Hymenoptera	Apocrita			Apoidea	Apidae	Nomadinae	Ammobatoidini							
3343	rozen2003eggs	Hoicopasites tegularis	Holcopasites tegularis	OTT	species	Holcopasites tegularis	95	4528942		OTT	4528942	Holcopasites	584927	156327	tegularis	4528942			Holcopasites tegularis	ott3.0draft6	OTT	Eukaryota	Metazoa	Arthropoda		Hexapoda	Insecta	Pterygota	Endopterygota		Hymenoptera	Apocrita			Apoidea	Apidae	Nomadinae	Ammobatoidini							
3344	rozen2003eggs	Hofcopasites tegularis	Holcopasites tegularis	OTT	species	Holcopasites tegularis	95	4528942		OTT	4528942	Holcopasites	584927	156327	tegularis	4528942			Holcopasites tegularis	ott3.0draft6	OTT	Eukaryota	Metazoa	Arthropoda		Hexapoda	Insecta	Pterygota	Endopterygota		Hymenoptera	Apocrita			Apoidea	Apidae	Nomadinae	Ammobatoidini							
3346	rozen2003eggs	Neopasites cressoni	Neopasites cressoni	OTT	species	Neopasites cressoni	100	191124	600956	OTT	191124	Neopasites	324290	600785	cressoni	191124	600956		Neopasites cressoni	ott3.0draft6	OTT	Eukaryota	Metazoa	Arthropoda		Hexapoda	Insecta	Pterygota	Endopterygota		Hymenoptera	Apocrita			Apoidea	Apidae	Nomadinae	Biastini							
3347	rozen2003eggs	Neopasites cressoni	Neopasites cressoni	OTT	species	Neopasites cressoni	100	191124	600956	OTT	191124	Neopasites	324290	600785	cressoni	191124	600956		Neopasites cressoni	ott3.0draft6	OTT	Eukaryota	Metazoa	Arthropoda		Hexapoda	Insecta	Pterygota	Endopterygota		Hymenoptera	Apocrita			Apoidea	Apidae	Nomadinae	Biastini							
3348	rozen2003eggs	Neopasites cressoni	Neopasites cressoni	OTT	species	Neopasites cressoni	100	191124	600956	OTT	191124	Neopasites	324290	600785	cressoni	191124	600956		Neopasites cressoni	ott3.0draft6	OTT	Eukaryota	Metazoa	Arthropoda		Hexapoda	Insecta	Pterygota	Endopterygota		Hymenoptera	Apocrita			Apoidea	Apidae	Nomadinae	Biastini							
3349	rozen2003eggs	Rhopalolemma rotundiceps	Rhopalolemma rotundiceps	OTT	species	Rhopalolemma rotundiceps	100	4529983		OTT	4529983	Rhopalolemma	4529982		rotundiceps	4529983			Rhopalolemma rotundiceps	ott3.0draft6	OTT	Eukaryota	Metazoa	Arthropoda		Hexapoda	Insecta	Pterygota	Endopterygota		Hymenoptera	Apocrita			Apoidea	Apidae									
3350	rozen2003eggs	Townsendiella pulchra	Townsendiella pulchra	OTT	species	Townsendiella pulchra	100	4528965		OTT	4528965	Townsendiella	1040162	600808	pulchra	4528965			Townsendiella pulchra	ott3.0draft6	OTT	Eukaryota	Metazoa	Arthropoda		Hexapoda	Insecta	Pterygota	Endopterygota		Hymenoptera	Apocrita			Apoidea	Apidae	Nomadinae	Townsendiellini							
3351	rozen2003eggs	Townsendiella pulchra	Townsendiella pulchra	OTT	species	Townsendiella pulchra	100	4528965		OTT	4528965	Townsendiella	1040162	600808	pulchra	4528965			Townsendiella pulchra	ott3.0draft6	OTT	Eukaryota	Metazoa	Arthropoda		Hexapoda	Insecta	Pterygota	Endopterygota		Hymenoptera	Apocrita			Apoidea	Apidae	Nomadinae	Townsendiellini							
3352	rozen2003eggs	Neolarra californica	Neolarra californica	OTT	species	Neolarra californica	100	4528954		OTT	4528954	Neolarra	1040170	600807	californica	4528954			Neolarra californica	ott3.0draft6	OTT	Eukaryota	Metazoa	Arthropoda		Hexapoda	Insecta	Pterygota	Endopterygota		Hymenoptera	Apocrita			Apoidea	Apidae	Nomadinae	Neolarrini							
3353	rozen2003eggs	Neolarra californica	Neolarra californica	OTT	species	Neolarra californica	100	4528954		OTT	4528954	Neolarra	1040170	600807	californica	4528954			Neolarra californica	ott3.0draft6	OTT	Eukaryota	Metazoa	Arthropoda		Hexapoda	Insecta	Pterygota	Endopterygota		Hymenoptera	Apocrita			Apoidea	Apidae	Nomadinae	Neolarrini							
3354	rozen2003eggs	Neolarra vigilans	Neolarra vigilans	OTT	species	Neolarra vigilans	100	4528963		OTT	4528963	Neolarra	1040170	600807	vigilans	4528963			Neolarra vigilans	ott3.0draft6	OTT	Eukaryota	Metazoa	Arthropoda		Hexapoda	Insecta	Pterygota	Endopterygota		Hymenoptera	Apocrita			Apoidea	Apidae	Nomadinae	Neolarrini							
3355	rozen2003eggs	Neolarra	Neolarra	OTT	genus	Neolarra	100	1040170	600807	OTT	1040170	Neolarra	1040170						Neolarra	ott3.0draft6	OTT	Eukaryota	Metazoa	Arthropoda		Hexapoda	Insecta	Pterygota	Endopterygota		Hymenoptera	Apocrita			Apoidea	Apidae	Nomadinae	Neolarrini							
3356	rozen2003eggs	Ammobates carinatus	Ammobates	OTT	genus	Ammobates	64	898561	600790	OTT	898561	Ammobates	898561						Ammobates	ott3.0draft6	OTT	Eukaryota	Metazoa	Arthropoda		Hexapoda	Insecta	Pterygota	Endopterygota		Hymenoptera	Apocrita			Apoidea	Apidae	Nomadinae	Ammobatini							
3357	rozen2003eggs	Oreopasites favreauae	Oreopasites favreauae	OTT	species	Oreopasites favreauae	100	4528910		OTT	4528910	Oreopasites	217338	156351	favreauae	4528910			Oreopasites favreauae	ott3.0draft6	OTT	Eukaryota	Metazoa	Arthropoda		Hexapoda	Insecta	Pterygota	Endopterygota		Hymenoptera	Apocrita			Apoidea	Apidae	Nomadinae	Ammobatini							
3358	rozen2003eggs	Oreopasites favreauae	Oreopasites favreauae	OTT	species	Oreopasites favreauae	100	4528910		OTT	4528910	Oreopasites	217338	156351	favreauae	4528910			Oreopasites favreauae	ott3.0draft6	OTT	Eukaryota	Metazoa	Arthropoda		Hexapoda	Insecta	Pterygota	Endopterygota		Hymenoptera	Apocrita			Apoidea	Apidae	Nomadinae	Ammobatini							
3359	rozen2003eggs	Oreopasites vanduzeei	Oreopasites vanduzeei	OTT	species	Oreopasites vanduzeei	100	4528912		OTT	4528912	Oreopasites	217338	156351	vanduzeei	4528912			Oreopasites vanduzeei	ott3.0draft6	OTT	Eukaryota	Metazoa	Arthropoda		Hexapoda	Insecta	Pterygota	Endopterygota		Hymenoptera	Apocrita			Apoidea	Apidae	Nomadinae	Ammobatini							
3360	rozen2003eggs	Oreopasites vanduzeei	Oreopasites vanduzeei	OTT	species	Oreopasites vanduzeei	100	4528912		OTT	4528912	Oreopasites	217338	156351	vanduzeei	4528912			Oreopasites vanduzeei	ott3.0draft6	OTT	Eukaryota	Metazoa	Arthropoda		Hexapoda	Insecta	Pterygota	Endopterygota		Hymenoptera	Apocrita			Apoidea	Apidae	Nomadinae	Ammobatini							
3361	rozen2003eggs	Oreopasites vanduzeei	Oreopasites vanduzeei	OTT	species	Oreopasites vanduzeei	100	4528912		OTT	4528912	Oreopasites	217338	156351	vanduzeei	4528912			Oreopasites vanduzeei	ott3.0draft6	OTT	Eukaryota	Metazoa	Arthropoda		Hexapoda	Insecta	Pterygota	Endopterygota		Hymenoptera	Apocrita			Apoidea	Apidae	Nomadinae	Ammobatini							
3362	rozen2003eggs	Oreopasltes barbarae	Oreopasites barbarae	OTT	species	Oreopasites barbarae	95	217334	156352	OTT	217334	Oreopasites	217338	156351	barbarae	217334	156352		Oreopasites barbarae	ott3.0draft6	OTT	Eukaryota	Metazoa	Arthropoda		Hexapoda	Insecta	Pterygota	Endopterygota		Hymenoptera	Apocrita			Apoidea	Apidae	Nomadinae	Ammobatini							
3363	rozen2003eggs	Oreopasites linsleyi	Oreopasites linsleyi	OTT	species	Oreopasites linsleyi	100	4528914		OTT	4528914	Oreopasites	217338	156351	linsleyi	4528914			Oreopasites linsleyi	ott3.0draft6	OTT	Eukaryota	Metazoa	Arthropoda		Hexapoda	Insecta	Pterygota	Endopterygota		Hymenoptera	Apocrita			Apoidea	Apidae	Nomadinae	Ammobatini							
3364	rozen2003eggs	Parammobatodes rozeni	Parammobatodes rozeni	OTT	species	Parammobatodes rozeni	100	4529683		OTT	4529683	Parammobatodes	4529676		rozeni	4529683			Parammobatodes rozeni	ott3.0draft6	OTT	Eukaryota	Metazoa	Arthropoda		Hexapoda	Insecta	Pterygota	Endopterygota		Hymenoptera	Apocrita			Apoidea	Apidae									
3365	rozen2003eggs	Parammobatodes orientana	Chiasmognathus orientanus	OTT	species	Parammobatodes orientanus	94	4529870		OTT	4529870	Chiasmognathus	4529866		orientanus	4529870			Chiasmognathus orientanus	ott3.0draft6	OTT	Eukaryota	Metazoa	Arthropoda		Hexapoda	Insecta	Pterygota	Endopterygota		Hymenoptera	Apocrita			Apoidea	Apidae									
3366	rozen2003eggs	Pasites maculatus	Pasites maculatus	OTT	species	Pasites maculatus	100	816904	600904	OTT	816904	Pasites	898556	600794	maculatus	816904	600904		Pasites maculatus	ott3.0draft6	OTT	Eukaryota	Metazoa	Arthropoda		Hexapoda	Insecta	Pterygota	Endopterygota		Hymenoptera	Apocrita			Apoidea	Apidae	Nomadinae	Ammobatini							
3367	rozen2003eggs	Caenoprosopis crabronina	Caenoprosopis crabronina	OTT	species	Caenoprosopis crabronina	100	88588	600993	OTT	88588	Caenoprosopis	1040168	600805	crabronina	88588	600993		Caenoprosopis crabronina	ott3.0draft6	OTT	Eukaryota	Metazoa	Arthropoda		Hexapoda	Insecta	Pterygota	Endopterygota		Hymenoptera	Apocrita			Apoidea	Apidae	Nomadinae	Caenoprosopidini							
3368	rozen2003eggs	Caenoprosopis crabronina	Caenoprosopis crabronina	OTT	species	Caenoprosopis crabronina	100	88588	600993	OTT	88588	Caenoprosopis	1040168	600805	crabronina	88588	600993		Caenoprosopis crabronina	ott3.0draft6	OTT	Eukaryota	Metazoa	Arthropoda		Hexapoda	Insecta	Pterygota	Endopterygota		Hymenoptera	Apocrita			Apoidea	Apidae	Nomadinae	Caenoprosopidini							
3369	rozen2003eggs	Caenoprosopina holmbergi	Caenoprosopina holmbergi	OTT	species	Caenoprosopina holmbergi	100	88586	600992	OTT	88586	Caenoprosopina	1040167	600804	holmbergi	88586	600992		Caenoprosopina holmbergi	ott3.0draft6	OTT	Eukaryota	Metazoa	Arthropoda		Hexapoda	Insecta	Pterygota	Endopterygota		Hymenoptera	Apocrita			Apoidea	Apidae	Nomadinae	Caenoprosopidini							
3370	rozen2003eggs	lsepeolus luctuosus	Isepeolus luctuosus	OTT	species	Isepeolus luctuosus	95	1023471	600164	OTT	1023471	Isepeolus	238440	599909	luctuosus	1023471	600164		Isepeolus luctuosus	ott3.0draft6	OTT	Eukaryota	Metazoa	Arthropoda		Hexapoda	Insecta	Pterygota	Endopterygota		Hymenoptera	Apocrita			Apoidea	Apidae	Apinae	Isepeolini							
3371	rozen2003eggs	lsepeolus viperinus	Isepeolus viperinus	OTT	species	Isepeolus viperinus	95	4529348		OTT	4529348	Isepeolus	238440	599909	viperinus	4529348			Isepeolus viperinus	ott3.0draft6	OTT	Eukaryota	Metazoa	Arthropoda		Hexapoda	Insecta	Pterygota	Endopterygota		Hymenoptera	Apocrita			Apoidea	Apidae	Apinae	Isepeolini							
3372	rozen2003eggs	Melectoides triseriatus	Melectoides triseriatus	OTT	species	Melectoides triseriatus	100	4529354		OTT	4529354	Melectoides	761798	599910	triseriatus	4529354			Melectoides triseriatus	ott3.0draft6	OTT	Eukaryota	Metazoa	Arthropoda		Hexapoda	Insecta	Pterygota	Endopterygota		Hymenoptera	Apocrita			Apoidea	Apidae	Apinae	Isepeolini							
3373	rozen2003eggs	Melectoides triseriatus	Melectoides triseriatus	OTT	species	Melectoides triseriatus	100	4529354		OTT	4529354	Melectoides	761798	599910	triseriatus	4529354			Melectoides triseriatus	ott3.0draft6	OTT	Eukaryota	Metazoa	Arthropoda		Hexapoda	Insecta	Pterygota	Endopterygota		Hymenoptera	Apocrita			Apoidea	Apidae	Apinae	Isepeolini							
3374	rozen2003eggs	Epeoloides coecutiens	Epeoloides coecutiens	OTT	species	Epeoloides coecutiens	100	1092291	888503	OTT	1092291	Epeoloides	667339	586972	coecutiens	1092291	888503		Epeoloides coecutiens	ott3.0draft6	OTT	Eukaryota	Metazoa	Arthropoda		Hexapoda	Insecta	Pterygota	Endopterygota		Hymenoptera	Apocrita			Apoidea	Apidae	Apinae	Osirini							
3375	rozen2003eggs	Osirinus lemniscatus	Osirinus lemniscatus	OTT	species	Osirinus lemniscatus	100	4529990		OTT	4529990	Osirinus	4529985		lemniscatus	4529990			Osirinus lemniscatus	ott3.0draft6	OTT	Eukaryota	Metazoa	Arthropoda		Hexapoda	Insecta	Pterygota	Endopterygota		Hymenoptera	Apocrita			Apoidea	Apidae									
3376	rozen2003eggs	Parepeolus aterrimus	Parepeolus aterrimus	OTT	species	Parepeolus aterrimus	100	471700	889122	OTT	471700	Parepeolus	761793	599914	aterrimus	471700	889122		Parepeolus aterrimus	ott3.0draft6	OTT	Eukaryota	Metazoa	Arthropoda		Hexapoda	Insecta	Pterygota	Endopterygota		Hymenoptera	Apocrita			Apoidea	Apidae	Apinae	Osirini							
3377	rozen2003eggs	Leiopodus abnormis	Leiopodus abnormis	OTT	species	Leiopodus abnormis	100	418066	889117	OTT	418066	Leiopodus	63867	156339	abnormis	418066	889117		Leiopodus abnormis	ott3.0draft6	OTT	Eukaryota	Metazoa	Arthropoda		Hexapoda	Insecta	Pterygota	Endopterygota		Hymenoptera	Apocrita			Apoidea	Apidae	Apinae	Protepeolini							
3378	rozen2003eggs	Leiopodus lacertinus	Leiopodus lacertinus	OTT	species	Leiopodus lacertinus	100	4529098		OTT	4529098	Leiopodus	63867	156339	lacertinus	4529098			Leiopodus lacertinus	ott3.0draft6	OTT	Eukaryota	Metazoa	Arthropoda		Hexapoda	Insecta	Pterygota	Endopterygota		Hymenoptera	Apocrita			Apoidea	Apidae	Apinae	Protepeolini							
3380	rozen2003eggs	Leiopodus singularis	Leiopodus singularis	OTT	species	Leiopodus singularis	100	741109	156340	OTT	741109	Leiopodus	63867	156339	singularis	741109	156340		Leiopodus singularis	ott3.0draft6	OTT	Eukaryota	Metazoa	Arthropoda		Hexapoda	Insecta	Pterygota	Endopterygota		Hymenoptera	Apocrita			Apoidea	Apidae	Apinae	Protepeolini							
3381	rozen2003eggs	Leiopodus trochantericus	Leiopodus trochantericus	OTT	species	Leiopodus trochantericus	100	15193	889118	OTT	15193	Leiopodus	63867	156339	trochantericus	15193	889118		Leiopodus trochantericus	ott3.0draft6	OTT	Eukaryota	Metazoa	Arthropoda		Hexapoda	Insecta	Pterygota	Endopterygota		Hymenoptera	Apocrita			Apoidea	Apidae	Apinae	Protepeolini							
3382	rozen2003eggs	Coelioxoides waltheriae	Coelioxoides waltheriae	OTT	species	Coelioxoides waltheriae	100	15238	889115	OTT	15238	Coelioxoides	1097651	354150	waltheriae	15238	889115		Coelioxoides waltheriae	ott3.0draft6	OTT	Eukaryota	Metazoa	Arthropoda		Hexapoda	Insecta	Pterygota	Endopterygota		Hymenoptera	Apocrita			Apoidea	Apidae	Apinae	Tetrapediini							
3383	rozen2003eggs	Rhathymus bicolor	Rhathymus bicolor	OTT	species	Rhathymus bicolor	100	3266858		OTT	3266858	Rhathymus	761790	599918	bicolor	3266858			Rhathymus bicolor	ott3.0draft6	OTT	Eukaryota	Metazoa	Arthropoda		Hexapoda	Insecta	Pterygota	Endopterygota		Hymenoptera	Apocrita			Apoidea	Apidae	Apinae	Rhathymini							
3384	rozen2003eggs	Rhathymus	Rhathymus	OTT	genus	Rhathymus	100	761790	599918	OTT	761790	Rhathymus	761790						Rhathymus	ott3.0draft6	OTT	Eukaryota	Metazoa	Arthropoda		Hexapoda	Insecta	Pterygota	Endopterygota		Hymenoptera	Apocrita			Apoidea	Apidae	Apinae	Rhathymini							
3385	rozen2003eggs	Epicropus gay	Epiclopus gayi	OTT	species	Epiclopus gayi	89	736778	478188	OTT	736778	Epiclopus	448908	478187	gayi	736778	478188		Epiclopus gayi	ott3.0draft6	OTT	Eukaryota	Metazoa	Arthropoda		Hexapoda	Insecta	Pterygota	Endopterygota		Hymenoptera	Apocrita			Apoidea	Apidae	Apinae	Ericrocidini							
3386	rozen2003eggs	Ericrocis lata	Ericrocis lata	OTT	species	Ericrocis lata	100	843361	322072	OTT	843361	Ericrocis	843363	322071	lata	843361	322072		Ericrocis lata	ott3.0draft6	OTT	Eukaryota	Metazoa	Arthropoda		Hexapoda	Insecta	Pterygota	Endopterygota		Hymenoptera	Apocrita			Apoidea	Apidae	Apinae	Ericrocidini							
